,PC_neighborhood_1,PC_neighborhood_2,PC_neighborhood_3,PC_neighborhood_4,PC_neighborhood_5,PC_neighborhood_6,PC_neighborhood_7,PC_neighborhood_8,PC_demographics_1,PC_demographics_2,Price,walk_score,Condo age,Percent difference,Cluster,Index,Exponential difference,lat,long,Neighborhood growth (%),Population density,Unemployment rate
892,-2.351589913409563,1.4294472164920977,1.2705826271479959,0.9034215968073556,0.32609565040526045,-0.16042481065363806,-0.4382687474606743,0.5060643137666705,-3.1530232803618263,0.026145420855424192,499000,97.0,4.0,3.092203156312707,0,892,4210.170812231661,45.49673329,-73.57250929,6,6414,10
893,5.693575616370523,1.1850467953005739,0.5012309311006792,1.0856877416464163,0.6726356761891266,-0.05663100227189293,-1.6118258983089047,-1.008222009003362,2.842819796103629,-6.117937390137473,577000,27.0,38.0,-12.645201473136975,7,893,2415.5676235723395,45.62882827,-73.6197866,0,7637,12
894,-2.9337216957651706,-0.49886596579204917,1.0419491615559093,-0.06100679640604453,0.10903073370674761,-0.9895299587575581,0.2741896404748532,0.3212912240074583,-3.1530232803618263,0.026145420855424192,688000,95.0,8.0,-3.2731831395349023,6,894,3424.6422207966584,45.490749,-73.583543,6,6414,10
895,-2.5539392093449678,0.5803812119912461,0.46901978202928596,0.2836042806814664,0.6912942050272984,-0.6288480624638159,0.17331317461308643,-0.4560969183765488,-3.1530232803618263,0.026145420855424192,478000,94.0,1.0,7.936192468619212,0,895,4862.247569620282,45.49576785,-73.5676349,6,6414,10
896,1.8538328459179154,-1.6036030658044562,2.1803667987024347,0.20896726753718137,-1.0370788691109138,-0.34801314686634327,-0.0665264914668528,0.03476118028907165,-0.09203431494701692,-0.35522159320894187,345000,64.0,1.0,-1.2603623188404953,1,896,3664.275999699022,45.49428211,-73.64810036,1,7718,11
897,-2.932868047396123,-1.2821389655153743,0.8919544721820868,0.33456496876060976,0.4931811068599097,-0.8164821026356176,-0.17255110568590323,0.6724366806615434,-3.1530232803618263,0.026145420855424192,480000,95.0,7.0,-5.513815104166679,6,897,3167.4171031338074,45.49112506,-73.58332842,6,6414,10
898,5.48189134968198,0.3020595186391648,0.9688088012199679,-3.122277939859782,-0.711552256561316,-0.27108200525007264,-1.0471163299293458,0.3210299840836016,2.687193586694706,-2.0941076032600003,365000,46.0,10.0,-24.04601027397254,7,898,1424.8824853959918,45.611623,-73.53175300000002,3,5347,9
899,-2.351589913409563,1.4294472164920977,1.2705826271479959,0.9034215968073556,0.32609565040526045,-0.16042481065363806,-0.4382687474606743,0.5060643137666705,-3.1530232803618263,0.026145420855424192,499000,97.0,4.0,-10.554972444889698,0,899,2625.399607819152,45.496628,-73.572402,6,6414,10
900,-0.05497537123084345,-1.5243654760156835,1.3584814056894075,-0.7425774631957547,-1.0176310188328157,0.30216214862360735,1.4426033970215482,1.0122965953263563,1.3519981705736757,-3.6825653829896647,259000,70.0,10.0,-7.910497104247104,1,900,2903.3915687421545,45.565978,-73.598967,1,8692,11
901,-2.5539392093449678,0.5803812119912461,0.46901978202928596,0.2836042806814664,0.6912942050272984,-0.6288480624638159,0.17331317461308643,-0.4560969183765488,-3.1530232803618263,0.026145420855424192,514600,94.0,1.0,-7.612563155849271,0,901,2935.5875600076292,45.496189,-73.56770999999998,6,6414,10
902,10.589167461570925,1.8870748431910949,-1.8721532201435374,-0.6683054144853794,0.5224431793851511,-2.587794981049595,-0.7548645728498846,-0.6703702095459014,0.9685570628860304,1.3741779733087736,505000,11.0,7.0,-3.318743811881142,4,902,3419.311835135256,45.4489118,-73.55991064,5,7181,8
903,-2.2303082061380572,-0.33000186320161695,1.55402454924813,1.2945567469085153,1.054597743901793,-1.101250061553533,0.17888317426429104,-0.34559121947256505,-3.1530232803618263,0.026145420855424192,420000,87.0,1.0,7.81390625,6,903,4845.208531913115,45.489532,-73.578687,6,6414,10
904,-0.16651945457932651,-0.8368212091781326,2.4525634775547878,-0.399477764630528,-0.3893304493847129,0.6284518994390428,-0.36423629291125437,-1.0423211391317013,-0.09203431494701692,-0.35522159320894187,499000,80.0,7.0,8.843474448897878,1,904,4989.599945598618,45.481491,-73.631473,1,7718,11
905,-2.2863634979406147,0.05760571300089977,-1.0246033662196394,-1.2055720067386044,-0.4713347300604193,0.3715967280922141,0.6979971812176161,-0.12059125187249439,1.3519981705736757,-3.6825653829896647,479000,83.0,98.0,-10.095518006263122,5,905,2672.694359718064,45.535525,-73.621478,1,8692,11
906,2.7143342072993306,0.8911080950728847,0.18270713336707017,2.372502611000119,-0.17698139834956556,1.817304028428973,0.7724394967281967,0.16735113887802333,0.7450582929428698,-0.537375302862724,1149000,48.0,6.0,-30.271649260226262,5,906,993.6350112330797,45.56965533,-73.55505042,4,8741,8
907,-2.7966133144546124,0.15189164068360836,-0.2612591268932019,-0.7603384092060037,-0.6191258774355721,-0.7484804977964353,0.5847158268437456,0.2601445429049417,-3.1530232803618263,0.026145420855424192,398000,99.0,4.0,-3.0828674623114996,6,907,3446.9531562441243,45.507093,-73.570825,6,6414,10
908,-0.5737423929294152,-2.1130157211120975,-0.9737094788874221,-0.9862056494693698,-0.117125305124222,0.399218520195994,-1.2119269582867749,-0.5509237249989672,2.687193586694706,-2.0941076032600003,899000,81.0,91.0,20.196593437152444,1,908,6722.396066836378,45.54335645,-73.54925836,3,5347,9
909,-2.158491873357285,1.0701887201378628,0.3841042234445147,-1.1044755687782335,0.02572795837208707,-0.12071353870320535,-0.4929048570136289,0.040460094416636255,-3.1530232803618263,0.026145420855424192,3095000,96.0,15.0,-11.42710016155089,0,909,2536.786914889377,45.49977838,-73.57559645,6,6414,10
910,7.290502330230761,-0.5925126604296213,-1.405080048592808,0.696324654100033,-0.028118568587269046,0.9947177380229296,-2.120579201213183,0.7931104641559612,0.9685570628860304,1.3741779733087736,325000,50.0,26.0,13.489230769230806,4,910,5667.508508171614,45.46444446,-73.55008254,5,7181,8
911,-2.209204737721873,1.204035528845638,-0.7561588357323203,-1.1990101353204154,0.6963497092524358,1.4273717265684256,0.2717799253194108,-0.7251359021549801,1.3243749927636823,-0.8433364775079659,319000,77.0,3.0,5.039282915360502,5,911,4466.6377006261155,45.492724,-73.55819699999998,9,5070,8
912,-1.8017818197433708,0.5717494972101775,-1.3222485928120886,0.8619162136076934,0.9671921412101524,1.3490408370128886,-0.590262716353971,-0.6586394814364439,1.3243749927636823,-0.8433364775079659,385000,70.0,0.0,3.5788311688311083,5,912,4273.558143122093,45.49121172,-73.55883952,9,5070,8
