,address,lat,long,price,total_area,restaurants,vibrant,cycling_friendly,historic,parks,groceries,pedestrian_friendly,transit_friendly,greenery,year_built,unemployment_rate_2016_,bathrooms,powder_rooms,river_proximity,has_pool,has_garage
1862,"1250, Avenue des Pins Ouest, apt. 110, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.502234,-73.583653,649000,1408.0,10.0,9.0,9.0,5.0,10,8.0,10.0,9.0,10.0,1979.0,10,2.0,0.0,False,False,True
1863,"1830, Rue Panet, apt. 215, Montréal (Ville-Marie), Neighbourhood Village",45.52210009,-73.55977489,799000,1491.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,5.0,2015.0,10,2.0,0.0,False,False,True
1864,"2055, Avenue Desjardins, apt. 103, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.551675,-73.541958,475000,1209.0,8.0,5.0,10.0,6.0,8,10.0,10.0,8.0,5.0,1947.0,9,1.0,0.0,False,False,False
1865,"3640, Rue Jeanne-Mance, apt. 305, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal",45.51138448,-73.57577129,1149000,2175.0,10.0,10.0,10.0,7.0,10,10.0,10.0,10.0,7.0,1910.0,8,2.0,1.0,False,False,True
1866,"90, Rue Prince, apt. 606, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.49650797,-73.55479329,519000,886.0,10.0,9.0,9.0,7.0,10,9.0,10.0,10.0,4.0,2010.0,10,1.0,0.0,False,False,True
1867,"1414, Rue Chomedey, apt. 1852, Montréal (Ville-Marie), Neighbourhood Central West",45.49056097,-73.58365029,649000,826.0,10.0,10.0,5.0,7.0,10,10.0,10.0,10.0,5.0,2012.0,10,1.0,0.0,False,True,True
1868,"90, Rue Berlioz, apt. 1106, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.463864,-73.540256,699000,1301.0,5.0,2.0,8.0,0.0,8,8.0,5.0,5.0,7.0,1986.0,8,2.0,0.0,True,True,True
1869,"1000, Rue Ottawa, apt. 532, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.494718,-73.558671,265000,238.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,3.0,2014.0,8,1.0,0.0,False,True,False
1870,"445, Avenue Viger Ouest, apt. 315, Montréal (Ville-Marie), Neighbourhood Central West",45.502713,-73.562862,749000,1410.0,10.0,10.0,5.0,7.0,10,9.0,10.0,10.0,3.0,2002.0,10,2.0,0.0,False,False,True
1871,"1188, Rue Saint-Antoine Ouest, apt. 1107, Montréal (Ville-Marie), Neighbourhood Central",45.49606115,-73.56758125,737737,777.0,10.0,10.0,6.0,6.0,10,9.0,10.0,10.0,5.0,2019.0,10,2.0,0.0,False,True,True
1872,"190, Rue Murray, apt. 712, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.49267854,-73.55965486,346000,491.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,4.0,2014.0,8,1.0,0.0,False,True,False
1873,"1450, Rue Parthenais, apt. 501, Montréal (Ville-Marie), Neighbourhood Central",45.526341,-73.550066,465000,763.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,4.0,2012.0,10,1.0,0.0,False,False,True
1874,"3470, Rue Simpson, apt. 709, Montréal (Ville-Marie), Neighbourhood Golden Square Mile",45.49833797,-73.58429396,279000,425.0,10.0,10.0,7.0,6.0,10,10.0,10.0,10.0,6.0,1972.0,10,1.0,0.0,False,True,True
1875,"2550, Rue Honoré-Beaugrand, apt. 101, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.59319707,-73.52483651,229888,771.0,6.0,3.0,5.0,2.0,8,9.0,7.0,9.0,5.0,2007.0,9,1.0,0.0,False,False,True
1876,"10550, Place de l'Acadie, apt. 1111, Montréal (Ahuntsic-Cartierville), Neighbourhood Nouveau Bordeaux",45.533476,-73.679229,259000,628.0,6.0,4.0,3.0,0.0,10,9.0,8.0,9.0,3.0,2011.0,10,1.0,0.0,False,False,True
1877,"925, boulevard René-Lévesque Est, apt. 407, Montréal (Ville-Marie), Neighbourhood Village",45.515293,-73.556389,459000,895.0,10.0,10.0,9.0,7.0,10,10.0,10.0,10.0,5.0,1995.0,10,1.0,0.0,False,False,True
1878,"2055, Avenue Desjardins, apt. 303, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Hochelaga-Maisonneuve",45.551675,-73.541958,429000,937.0,8.0,5.0,10.0,6.0,8,10.0,10.0,8.0,5.0,1947.0,9,1.0,0.0,False,False,True
1879,"5200, Rue De Contrecoeur, apt. 406, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.613187,-73.533222,349000,946.0,5.0,3.0,4.0,0.0,7,7.0,5.0,6.0,2.0,2018.0,9,1.0,0.0,False,False,True
1880,"454, Rue De La Gauchetière Ouest, apt. 109A, Montréal (Ville-Marie), Neighbourhood Central West",45.5031,-73.563381,729000,1173.0,10.0,10.0,5.0,7.0,10,9.0,10.0,10.0,3.0,1912.0,10,1.0,0.0,False,False,False
1881,"1188, Rue Saint-Antoine Ouest, apt. 4103, Montréal (Ville-Marie), Neighbourhood Central",45.496189,-73.56771,599000,658.0,10.0,10.0,6.0,6.0,10,9.0,10.0,10.0,5.0,2019.0,10,2.0,0.0,False,True,False
1882,"405, Rue de la Concorde, apt. 2309, Montréal (Ville-Marie), Neighbourhood Central",45.50725945,-73.57053228,429000,485.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,3.0,2016.0,10,1.0,0.0,False,False,False
1883,"9435, boulevard LaSalle, apt. 21, Montréal (LaSalle)",45.41985,-73.648018,375000,1088.0,5.0,3.0,6.0,2.0,10,7.0,5.0,6.0,7.0,1984.0,10,1.0,0.0,True,False,False
1884,"2415, Rue des Nations, apt. 202, Montréal (Saint-Laurent), Neighbourhood New Saint-Laurent/Bois-Franc",45.5144865,-73.7098,549000,1143.0,6.0,3.0,7.0,0.0,10,9.0,6.0,6.0,4.0,2006.0,10,2.0,0.0,False,False,True
1885,"225, Rue de la Montagne, apt. 108, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.492177,-73.560299,329000,538.0,10.0,9.0,10.0,5.0,10,10.0,10.0,9.0,6.0,2012.0,8,1.0,0.0,False,True,False
1886,"16187, Rue Eugénie-Tessier, apt. 201, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles",45.69550804,-73.48908551,183000,823.0,3.0,2.0,7.0,2.0,8,8.0,4.0,4.0,4.0,2008.0,7,1.0,0.0,False,False,False
1887,"555Z, Rue de la Commune Ouest, apt. 103, Montréal (Ville-Marie), Neighbourhood La Cité du Multimédia",45.4979836,-73.55290106,649000,1612.0,10.0,9.0,9.0,7.0,10,10.0,10.0,9.0,5.0,2001.0,10,1.0,0.0,False,False,True
1888,"441, Avenue du Président-Kennedy, apt. 307, Montréal (Ville-Marie), Neighbourhood Central",45.50681309,-73.57036349,299000,494.0,10.0,10.0,8.0,7.0,10,10.0,10.0,10.0,5.0,2007.0,10,1.0,0.0,False,False,False
1889,"1390, Rue du Fort, apt. 1402, Montréal (Ville-Marie), Neighbourhood Central West",45.491792,-73.581067,674900,1180.0,10.0,10.0,5.0,7.0,10,10.0,10.0,10.0,5.0,2015.0,10,2.0,0.0,False,False,False
1890,"8500, Rue Raymond-Pelletier, apt. 106, Montréal (Ahuntsic-Cartierville), Neighbourhood Ahuntsic Central",45.55205,-73.631699,349000,640.0,8.0,5.0,8.0,2.0,9,9.0,9.0,8.0,5.0,2009.0,10,1.0,0.0,False,True,True
1891,"1188, Rue Saint-Antoine Ouest, apt. 1705, Montréal (Ville-Marie), Neighbourhood Central",45.49606867,-73.56771,535000,530.0,10.0,10.0,4.0,6.0,10,9.0,8.0,10.0,3.0,2018.0,10,1.0,0.0,False,True,True
1892,"8953, Rue Bellerive, Montréal (Mercier/Hochelaga-Maisonneuve), Neighbourhood Mercier",45.6022669,-73.51059859,338500,1013.0,5.0,2.0,8.0,3.0,9,6.0,5.0,5.0,6.0,1998.0,9,2.0,0.0,False,False,False
1893,"100, Rue Hall, apt. PH1504, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Île-des-Soeurs",45.45197,-73.547295,949000,1657.0,4.0,2.0,8.0,0.0,9,3.0,4.0,5.0,7.0,1988.0,8,2.0,0.0,True,True,True
1894,"1000, Rue Ottawa, apt. 1012, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.494718,-73.558671,559000,667.0,10.0,9.0,10.0,6.0,10,10.0,10.0,10.0,3.0,2014.0,8,1.0,0.0,False,True,True
1895,"6300, Place Northcrest, apt. 11B, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.512436,-73.62549,775000,1281.0,9.0,5.0,5.0,3.0,10,9.0,10.0,8.0,7.0,1990.0,11,2.0,0.0,False,True,True
1896,"1275, Avenue Van Horne, apt. 52, Montréal (Outremont)",45.52183624,-73.61391102,539000,1356.0,10.0,9.0,8.0,6.0,10,10.0,10.0,10.0,5.0,1988.0,6,1.0,0.0,False,False,True
1897,"8520, Rue Raymond-Pelletier, apt. 702, Montréal (Ahuntsic-Cartierville), Neighbourhood Ahuntsic Central",45.55199047,-73.63130108,624900,1406.0,8.0,5.0,8.0,2.0,9,9.0,9.0,8.0,5.0,2008.0,10,2.0,0.0,False,True,True
1898,"1500, Rue des Bassins, apt. 310, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.488835,-73.562777,649000,919.0,10.0,8.0,9.0,6.0,10,9.0,10.0,9.0,3.0,2014.0,8,2.0,0.0,False,False,True
1899,"5418, Avenue Victoria, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Côte-des-Neiges",45.490604,-73.629705,549000,1195.0,9.0,5.0,4.0,3.0,9,10.0,10.0,9.0,7.0,1941.0,11,2.0,0.0,False,False,True
1900,"1188, Rue Saint-Antoine Ouest, apt. 3009, Montréal (Ville-Marie), Neighbourhood Central",45.496189,-73.56771,525000,550.0,10.0,10.0,6.0,6.0,10,9.0,10.0,10.0,5.0,2019.0,10,1.0,0.0,False,True,False
1901,"288, Rue Ann, apt. PH 805, Montréal (Le Sud-Ouest), Neighbourhood Griffintown",45.49536204,-73.55904161,585000,773.0,10.0,10.0,9.0,7.0,9,10.0,10.0,10.0,5.0,2013.0,8,1.0,0.0,False,True,True
1902,"1730, Rue Saint-Patrick, apt. 828, Montréal (Le Sud-Ouest), Neighbourhood Pointe-Saint-Charles",45.48486419,-73.5627383,719000,850.0,10.0,7.0,10.0,6.0,9,9.0,10.0,9.0,4.0,1913.0,8,1.0,1.0,False,True,True
1903,"295, Rue du Pont (Sainte-Geneviève), Montréal (L'Île-Bizard/Sainte-Geneviève), Neighbourhood Sainte-Geneviève",45.48559561,-73.86873195,179000,771.0,5.0,2.0,5.0,3.0,7,7.0,5.0,4.0,6.0,1974.0,7,1.0,0.0,False,False,False
1904,"2016, Avenue de l'Église, Montréal (Le Sud-Ouest), Neighbourhood Saint-Paul/Émard",45.46389465,-73.59109422,579000,1222.0,8.0,5.0,9.0,5.0,10,8.0,9.0,8.0,5.0,1988.0,8,1.0,1.0,False,False,True
1905,"495, Avenue Viger Ouest, apt. 1505, Montréal (Ville-Marie), Neighbourhood Central West",45.50227475,-73.5633484,759000,913.0,10.0,10.0,5.0,7.0,10,9.0,10.0,10.0,4.0,2014.0,10,2.0,0.0,False,True,True
1906,"1288, Avenue des Canadiens-de-Montréal, apt. 2914, Montréal (Ville-Marie), Neighbourhood Central West",45.49603312,-73.5705405,698900,624.0,10.0,10.0,4.0,7.0,10,10.0,9.0,10.0,3.0,2016.0,10,1.0,0.0,False,True,True
