PC_neighborhood_1,PC_neighborhood_2,PC_demographics_1,PC_demographics_2,price,growth,walk_score,unemployment,condo_age,population_density,normalized_difference,clusters,index,positive_differences,lat,long,address
5.448022789754492,-1.5980011535431962,8.311897700453843,0.7352465626378015,189995,0,41.0,7,7.0,2515,-413.650392115582,2,51,5.927931053631087e+19,45.63856956,-73.49664083,"836, 7e Avenue, apt. 002, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Neighbourhood Pointe-aux-Trembles"
-2.4498398854505985,1.6054141151461958,-3.139042914004503,0.02566377192822922,449900,6,93.0,10,33.0,6414,-9.104849688819739,0,52,5.815363821146103e+22,45.51413551,-73.55890409,"1170, Rue Berri, apt. 35, Montréal (Ville-Marie), Neighbourhood Central"
-2.8035270761608237,-0.28397134371487326,-3.139042914004503,0.02566377192822922,399000,6,99.0,10,13.0,6414,140.61762218045112,6,53,2.7374200511360305e+23,45.506778,-73.570528,"441, Avenue du Président-Kennedy, apt. 1101, Montréal (Ville-Marie), Neighbourhood Central"
0.24338868913008774,-1.5596230970892522,0.7610559822279862,-0.5384518092960443,399700,4,63.0,8,16.0,8741,-27.874679447085317,1,54,4.680023106144138e+22,45.561063,-73.578517,"6340, 21e Avenue, apt. 201, Montréal (Rosemont/La Petite-Patrie), Neighbourhood Rosemont North"
0.24291750412000304,-2.2990305353613887,-0.07694793554481388,-0.3553132137046527,325000,1,83.0,11,96.0,7718,104.75273076923077,1,55,1.9393203172577064e+23,45.467887,-73.62003008,"2372, Avenue de Hampton, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Neighbourhood Notre-Dame-de-Grâce"
-2.380775788524466,1.409233693579671,-3.139042914004503,0.02566377192822922,379000,6,92.0,10,10.0,6414,17.26942612137203,0,56,7.815172708029565e+22,45.51437,-73.556781,"555, boulevard René-Lévesque Est, apt. 803, Montréal (Ville-Marie), Neighbourhood Central"
-2.3760707330317503,1.876401549162541,-3.139042914004503,0.02566377192822922,995000,6,87.0,10,21.0,6414,54.05336683417086,0,57,1.1598331918173654e+23,45.50860925,-73.55221964,"412, Rue Saint-Claude, apt. 307, Montréal (Ville-Marie), Neighbourhood Old Montréal"
-2.415466364259832,1.9784902813517906,-3.139042914004503,0.02566377192822922,369000,6,93.0,10,7.0,6414,17.924364837398375,0,58,7.871663975380414e+22,45.51279792,-73.55850935,"1150, Rue Saint-Denis, apt. 512, Montréal (Ville-Marie), Neighbourhood Central"
-2.223025989522713,-0.33093808321994206,-3.139042914004503,0.02566377192822922,515888,6,87.0,10,1.0,6414,26.45846821403095,6,59,8.641115407567748e+22,45.489532,-73.578687,"2000, boulevard René-Lévesque Ouest, apt. 405, Montréal (Ville-Marie), Neighbourhood Central West"
1.0174220930868954,-1.3651674749591296,0.9841021999392237,1.3758876495853072,460000,5,78.0,8,1.0,7181,-22.707989130434783,1,60,4.971300296627351e+22,45.452986,-73.574416,"733, Rue Argyle, apt. 6, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun"
-2.7761833028940837,-1.974561706559928,-2.4412146831443833,1.1244654223601322,549000,4,92.0,8,110.0,12855,-61.06579576502732,6,61,3.139828452485838e+22,45.527863,-73.581948,"4595, Rue de Mentana, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
0.6739617078926189,-2.020282751547356,0.7610559822279862,-0.5384518092960443,275000,4,63.0,8,6.0,8741,-147.80159090909092,1,62,9.961152225326488e+21,45.566326,-73.583963,"6803, 25e Avenue, apt. 6, Montréal (Rosemont/La Petite-Patrie), Neighbourhood New Rosemont"
2.002956739674104,-1.8071524808945207,0.9841021999392237,1.3758876495853072,399000,5,61.0,8,23.0,7181,-63.101958020050134,1,63,3.061858288318977e+22,45.447904,-73.57220500000003,"485, Rue Brault, Montréal (Verdun/Île-des-Soeurs), Neighbourhood Verdun"
-2.6961324209353235,-1.789713489999499,-3.139042914004503,0.02566377192822922,779000,6,84.0,10,120.0,6414,-6.821534017971759,6,64,5.968690413421162e+22,45.531297,-73.558324,"2204, Rue Harmony, Montréal (Ville-Marie), Neighbourhood Central"
-1.5395506894214885,0.04257145649682805,1.368240656379162,-3.686188280005528,362000,1,83.0,11,3.0,8692,-26.33407285911602,5,65,4.76527114035952e+22,45.535617,-73.621912,"88, Rue Gary-Carter, apt. 116, Montréal (Villeray/Saint-Michel/Parc-Extension), Neighbourhood Villeray"
-1.901939300382184,-0.6699193720424832,-2.4412146831443833,1.1244654223601322,369000,4,85.0,8,1.0,12855,-37.646595528455286,6,66,4.1697097491838145e+22,45.53798509,-73.56664034,"2484, Rue Marie-Anne Est, apt. 4, Montréal (Le Plateau-Mont-Royal), Neighbourhood Le Plateau-Mont-Royal"
